sqrt_s_GeV,sqrt_s_TeV,0340_xsec_pb,anomaly_zone,metabit_phi,predicted_byte
200.0,0.2,99.34930449540737,False,0.13306079792045808,33
213.81381381381382,0.2138138138138138,99.3222734707223,False,0.13309879854428391,33
227.62762762762762,0.22762762762762762,99.29352397871645,False,0.13313665295222224,33
241.44144144144144,0.24144144144144145,99.26290734744425,False,0.13317435190090413,33
255.25525525525526,0.2552552552552553,99.23025848885145,False,0.13321188618492102,33
269.0690690690691,0.2690690690690691,99.19539367692232,False,0.1332492466390725,33
282.8828828828829,0.2828828828828829,99.15810796730581,False,0.13328642414060438,33
296.6966966966967,0.2966966966966967,99.11817219082617,False,0.13332340961143613,33
310.5105105105105,0.31051051051051054,99.0753294386213,False,0.13336019402037771,34
324.3243243243243,0.32432432432432434,99.02929093836963,False,0.13339676838533485,34
338.1381381381382,0.3381381381381382,98.97973119816497,False,0.13343312377550218,34
351.95195195195197,0.35195195195195195,98.92628226575665,False,0.1334692513135441,34
365.76576576576576,0.36576576576576575,98.86852691435784,False,0.1335051421777624,34
379.57957957957956,0.37957957957957955,98.80599051973013,False,0.13354078760425042,34
393.3933933933934,0.3933933933933934,98.73813133370383,False,0.13357617888903295,34
407.2072072072072,0.4072072072072072,98.66432878254552,False,0.1336113073901917,34
421.02102102102106,0.42102102102102107,98.58386931902517,False,0.13364616452997535,34
434.83483483483485,0.43483483483483487,98.49592922699601,False,0.13368074179689424,34
448.64864864864865,0.4486486486486486,98.39955360621252,False,0.13371503074779864,34
462.4624624624625,0.4624624624624625,98.2936305383013,False,0.13374902300994043,34
476.2762762762763,0.4762762762762763,98.17685913168148,False,0.13378271028301755,34
490.0900900900901,0.4900900900900901,98.04770973467049,False,0.13381608434120085,34
503.90390390390394,0.5039039039039039,97.90437405033924,False,0.13384913703514262,34
517.7177177177177,0.5177177177177177,97.74470212366035,False,0.1338818602939666,34
531.5315315315315,0.5315315315315315,97.566122113049,False,0.13391424612723857,34
545.3453453453453,0.5453453453453453,97.36553727417821,False,0.13394628662691774,34
559.1591591591591,0.5591591591591591,97.13919247854189,False,0.1339779739692875,34
572.9729729729729,0.5729729729729729,96.88249956565092,False,0.13400930041686598,34
586.7867867867868,0.5867867867867869,96.58980642795838,False,0.13404025832029537,34
600.6006006006006,0.6006006006006006,96.25408823418249,False,0.13407084012020967,34
614.4144144144144,0.6144144144144144,95.86652946693471,False,0.1341010383490807,34
628.2282282282283,0.6282282282282283,95.41595063168336,False,0.13413084563304142,34
642.0420420420421,0.6420420420420421,94.88801052399532,False,0.13416025469368661,34
655.8558558558559,0.6558558558558559,94.26407865521351,False,0.13418925834985,34
669.6696696696697,0.6696696696696697,93.51961392619252,False,0.1342178495193578,34
683.4834834834835,0.6834834834834835,92.6217891808717,False,0.13424602122075818,34
697.2972972972973,0.6972972972972973,91.5259384068662,False,0.13427376657502585,34
711.1111111111111,0.7111111111111111,90.17012118792479,False,0.13430107880724185,34
724.924924924925,0.724924924924925,88.46659651342873,False,0.13432795124824787,34
738.7387387387388,0.7387387387387387,86.28807674614846,False,0.13435437733627484,34
752.5525525525526,0.7525525525525526,83.44489218526398,False,0.13438035061854495,34
766.3663663663664,0.7663663663663663,79.64581292379144,False,0.13440586475284758,34
780.1801801801802,0.7801801801801802,74.42853962115112,False,0.13443091350908773,34
793.993993993994,0.793993993993994,67.03237271687078,False,0.13445549077080746,34
807.8078078078079,0.8078078078078079,56.15959872467986,True,0.13447959053667932,34
821.6216216216217,0.8216216216216217,39.5323468165526,True,0.13450320692197182,34
835.4354354354355,0.8354354354354354,13.164737583682417,True,0.13452633415998635,34
849.2492492492493,0.8492492492492493,-29.11749231973033,True,0.1345489666034653,34
863.063063063063,0.863063063063063,-91.41529782144741,True,0.134571098725971,34
876.8768768768768,0.8768768768768769,-152.89978162834115,True,0.1345927251232353,34
890.6906906906908,0.8906906906906907,-154.15790191978655,True,0.13461384051447903,34
904.5045045045046,0.9045045045045046,-93.59127215154268,True,0.1346344397437015,34
918.3183183183183,0.9183183183183183,-30.76996076941574,True,0.13465451778093973,34
932.1321321321321,0.9321321321321322,12.119154657777608,True,0.13467406972349627,34
945.9459459459459,0.9459459459459459,38.88130362554468,True,0.1346930907971367,34
959.7597597597597,0.9597597597597597,55.74183502077999,True,0.13471157635725528,34
973.5735735735736,0.9735735735735737,66.75347342026666,True,0.13472952189000909,34
987.3873873873874,0.9873873873873874,74.23510003847294,True,0.1347469230134202,34
1001.2012012012012,1.0012012012012013,79.50701659875318,False,0.13476377547844567,34
1015.015015015015,1.015015015015015,83.34233411107618,False,0.13478007517001522,34
1028.8288288288288,1.0288288288288288,86.21035530576968,False,0.13479581810803584,34
1042.6426426426426,1.0426426426426425,88.40639966669403,False,0.13481100044836386,34
1056.4564564564566,1.0564564564564567,90.12260949644968,False,0.13482561848374347,34
1070.2702702702704,1.0702702702702704,91.48781721970732,False,0.13483966864471209,34
1084.0840840840842,1.0840840840840842,92.59075838522452,False,0.13485314750047184,34
1097.897897897898,1.097897897897898,93.49403132872908,False,0.1348660517597274,34
1111.7117117117118,1.111711711711712,94.24274808545991,False,0.13487837827148963,34
1125.5255255255256,1.1255255255255256,94.87004492701836,False,0.1348901240258449,34
1139.3393393393394,1.1393393393393394,95.40068149115501,False,0.13490128615469033,34
1153.1531531531532,1.1531531531531531,95.85344557589572,False,0.1349118619324337,34
1166.966966966967,1.166966966966967,96.24279348574275,False,0.1349218487766595,34
1180.7807807807808,1.1807807807807809,96.5799901932432,False,0.134931244248759,34
1194.5945945945946,1.1945945945945946,96.8739155631287,False,0.1349400460545261,34
1208.4084084084084,1.2084084084084084,97.13164347334558,False,0.1349482520447174,34
1222.2222222222222,1.222222222222222,97.35886384548354,False,0.1349558602155769,34
1236.036036036036,1.236036036036036,97.56019430273665,False,0.1349628687093255,34
1249.84984984985,1.24984984984985,97.73941315403889,False,0.13496927581461443,34
1263.6636636636638,1.2636636636636638,97.89963554676532,False,0.13497507996694327,34
1277.4774774774776,1.2774774774774775,98.04344805578661,False,0.13498027974904186,34
1291.2912912912914,1.2912912912912913,98.17301252391388,False,0.13498487389121655,34
1305.1051051051052,1.3051051051051052,98.29014691009378,False,0.13498886127165996,34
1318.918918918919,1.318918918918919,98.39638877272195,False,0.13499224091672518,34
1332.7327327327328,1.3327327327327327,98.49304551516012,False,0.1349950120011634,34
1346.5465465465466,1.3465465465465465,98.58123445101494,False,0.13499717384832535,34
1360.3603603603603,1.3603603603603605,98.6619149759812,False,0.1349987259303267,34
1374.1741741741741,1.3741741741741742,98.73591457191912,False,0.13499966786817677,34
1387.987987987988,1.387987987987988,98.8039499563798,False,0.1349999994318712,34
1401.8018018018017,1.4018018018018017,98.86664438486999,False,0.13499972054044804,34
1415.6156156156158,1.4156156156156157,98.92454188429548,False,0.13499883126200762,34
1429.4294294294295,1.4294294294294296,98.97811902343956,False,0.1349973318136958,34
1443.2432432432433,1.4432432432432434,99.02779469518586,False,0.13499522256165106,34
1457.0570570570571,1.4570570570570571,99.0739382848109,False,0.13499250402091498,34
1470.870870870871,1.4708708708708709,99.11687652130375,False,0.1349891768553065,34
1484.6846846846847,1.4846846846846846,99.1568992486525,False,0.13498524187726,34
1498.4984984984985,1.4984984984984986,99.19426430718472,False,0.13498070004762663,34
1512.3123123123123,1.5123123123123123,99.22920167826125,False,0.13497555247543994,34
1526.126126126126,1.526126126126126,99.26191701656879,False,0.1349698004176449,34
1539.93993993994,1.5399399399399398,99.2925946711911,False,0.1349634452787911,34
1553.7537537537537,1.5537537537537538,99.3214002782289,False,0.13495648861068965,34
1567.5675675675677,1.5675675675675678,99.34848299297498,False,0.13494893211203446,34
1581.3813813813815,1.5813813813813815,99.37397741775284,False,0.13494077762798726,34
1595.1951951951953,1.5951951951951953,99.39800527189722,False,0.13493202714972705,34
1609.009009009009,1.609009009009009,99.42067684252461,False,0.13492268281396405,34
1622.822822822823,1.622822822822823,99.44209224835012,False,0.13491274690241783,34
1636.6366366366367,1.6366366366366367,99.46234254356709,False,0.1349022218412601,34
1650.4504504504505,1.6504504504504505,99.48151068449502,False,0.1348911102005225,34
1664.2642642642643,1.6642642642642642,99.49967237814025,False,0.13487941469346879,34
1678.078078078078,1.6780780780780782,99.51689682886304,False,0.13486713817593246,34
1691.8918918918919,1.691891891891892,99.53324739688978,False,0.13485428364561938,34
1705.7057057057057,1.7057057057057057,99.54878218036077,False,0.13484085424137582,34
1719.5195195195195,1.7195195195195194,99.5635545308898,False,0.13482685324242188,34
1733.3333333333335,1.7333333333333334,99.57761351117104,False,0.134812284067551,34
1747.1471471471473,1.7471471471471474,99.591004301957,False,0.13479715027429487,34
1760.960960960961,1.760960960960961,99.60376856470602,False,0.13478145555805496,34
1774.7747747747749,1.7747747747747749,99.61594476533081,False,0.1347652037512001,34
1788.5885885885887,1.7885885885885886,99.62756846374215,False,0.13474839882213066,34
