sqrt_s_GeV,0340_xsec_pb,anomaly_zone
13792.792792792794,100.0,False
13806.606606606607,100.0,False
13820.420420420422,100.0,False
13834.234234234234,100.0,False
13848.04804804805,100.0,False
13861.861861861862,100.0,False
13875.675675675677,100.0,False
13889.48948948949,100.0,False
13903.303303303304,100.0,False
13917.117117117117,100.0,False
13930.930930930932,100.0,False
13944.744744744745,100.0,False
13958.55855855856,100.0,False
13972.372372372372,100.0,False
13986.186186186187,100.0,False
14000.0,100.0,False
